# source: Nordic NCSP chapter-letter → SNOMED procedure-system-root mapping (clinical SME)
# target_vocab: SNOMED (Athena 5.4 snapshot — live vocab.concept, verified 2026-04-17)
# license: Public domain (NOMESCO chapter structure) + CC-BY-4.0 (SNOMED via Athena)
# curator: Phase 13-04 executor (Parthenon GSD agent)
source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason,provenance_tag
JEA,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFA38,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFA38,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFA60,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFA60,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFA63,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFA63,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFB00,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFB00,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFB01,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFB01,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFB20,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFB20,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFB21,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFB21,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFB30,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFB30,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFB31,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFB31,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFB33,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFB33,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFB43,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFB43,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFB44,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFB44,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFB96,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFB96,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFB97,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFB97,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JFH,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JFH,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^JKA2,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
JKA2,0,NOMESCO,Procedure on digestive system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^KA4,0,NOMESCO,Procedure on urinary system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
KA4,0,NOMESCO,Procedure on urinary system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^KAS10,0,NOMESCO,Procedure on urinary system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
KAS10,0,NOMESCO,Procedure on urinary system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^KAS20,0,NOMESCO,Procedure on urinary system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
KAS20,0,NOMESCO,Procedure on urinary system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^KAS40,0,NOMESCO,Procedure on urinary system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
KAS40,0,NOMESCO,Procedure on urinary system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^KAS41,0,NOMESCO,Procedure on urinary system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
KAS41,0,NOMESCO,Procedure on urinary system,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NFB,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NFB,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NFC,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NFC,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NFQ20,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NFQ20,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NGB,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NGB,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NGC,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NGC,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NGD,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NGD,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NGQ,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NGQ,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NGQ10,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NGQ10,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NGQ20,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NGQ20,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NHQ,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NHQ,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NHQ1,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NHQ1,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NHQ2,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NHQ2,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NHQ3,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NHQ3,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^NHQ40,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
NHQ40,0,NOMESCO,Procedure on musculoskeletal system,4010247,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PBL08,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PBL08,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PBL09,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PBL09,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PBL10,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PBL10,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PBL11,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PBL11,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PBL99,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PBL99,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PE1AT,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PE1AT,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PE1BT,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PE1BT,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PEE,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PEE,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PEF,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PEF,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PEH,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PEH,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PEN,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PEN,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PEP,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PEP,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PEQ,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PEQ,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PES,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PES,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PF1AT,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PF1AT,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PF1BT,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PF1BT,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PFE,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PFE,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PFH,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PFH,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^PFQ,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
PFQ,0,NOMESCO,Procedure on skin AND/OR subcutaneous tissue,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TDA90,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TDA90,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TFN10,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TFN[145]0,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TFN40,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TFN50,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TFP00,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TFP00,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TFP04,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TFP04,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TFP20,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TFP20,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TJA30,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TJA30,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TJA33,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TJA33,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TJA35,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TJA35,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TK800,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TK800,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TK810,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TK810,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TK820,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TK820,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TK822,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TK822,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TK823,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TK823,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TK824,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TK824,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^TK830,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
TK830,0,NOMESCO,Supportive procedure,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^XFN02,0,NOMESCO,Other category,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
XFN02,0,NOMESCO,Other category,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^XFP20,0,NOMESCO,Other category,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
XFP20,0,NOMESCO,Other category,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^ZXG40,0,NOMESCO,Other category,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
ZXG40,0,NOMESCO,Other category,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
^ZXG50,0,NOMESCO,Other category,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
ZXG50,0,NOMESCO,Other category,4190569,SNOMED,1970-01-01,2099-12-31,,sme-sphp-2026-04-17
