# source: FINNGEN/phenotype-matching ICD-8 → ICD-10 bridge table (MIT) + Athena ICD-10-CM → SNOMED Maps-to
# target_vocab: SNOMED (Athena 5.4 snapshot — live vocab.concept, verified 2026-04-17)
# license: MIT (FinnGen) + CC-BY-4.0 (Athena)
# curator: Phase 13-04 executor (Parthenon GSD agent)
source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason,provenance_tag
2254,0,ICD8,Benign neoplasm of other and unspecified sites,435506,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2255,0,ICD8,Benign neoplasm of other and unspecified sites,435506,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2256,0,ICD8,Benign neoplasm of other and unspecified sites,435506,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2259,0,ICD8,Benign neoplasm of other and unspecified sites,435506,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2260,0,ICD8,Benign neoplasm of other and unspecified intrathoracic organs,4242348,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2261,0,ICD8,Benign neoplasm of other and unspecified intrathoracic organs,4242348,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2262,0,ICD8,Benign neoplasm of other and unspecified intrathoracic organs,4242348,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2263,0,ICD8,Benign neoplasm of other and unspecified intrathoracic organs,4242348,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2268,0,ICD8,Benign neoplasm of other and unspecified intrathoracic organs,4242348,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2269,0,ICD8,Benign neoplasm of other and unspecified intrathoracic organs,4242348,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
22700,0,ICD8,Benign neoplasm of other and unspecified endocrine glands,136937,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
22701,0,ICD8,Benign neoplasm of other and unspecified endocrine glands,136937,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2289,0,ICD8,"Hemangioma and lymphangioma, any site",4266186,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
240,0,ICD8,Iodine-deficiency related thyroid disorders and allied conditions,4129370,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
241,0,ICD8,Other nontoxic goiter,141825,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2420,0,ICD8,Thyrotoxicosis [hyperthyroidism],4142479,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2421,0,ICD8,Thyrotoxicosis [hyperthyroidism],4142479,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2422,0,ICD8,Thyrotoxicosis [hyperthyroidism],4142479,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
243,0,ICD8,Other hypothyroidism,140673,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
244,0,ICD8,Thyroiditis,133444,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
245,0,ICD8,Other disorders of thyroid,141253,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
24500,0,ICD8,Other disorders of thyroid,141253,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
24501,0,ICD8,Other disorders of thyroid,141253,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
24502,0,ICD8,Other disorders of thyroid,141253,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
24503,0,ICD8,Other disorders of thyroid,141253,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
24504,0,ICD8,Other disorders of thyroid,141253,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
24509,0,ICD8,Other disorders of thyroid,141253,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
24599,0,ICD8,Other disorders of thyroid,141253,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
250,0,ICD8,Type 1 diabetes mellitus,201254,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25000,0,ICD8,Type 1 diabetes mellitus,201254,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25001,0,ICD8,Type 1 diabetes mellitus,201254,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25002,0,ICD8,Type 1 diabetes mellitus,201254,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25003,0,ICD8,Type 1 diabetes mellitus,201254,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25004,0,ICD8,Type 1 diabetes mellitus,201254,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25005,0,ICD8,Type 1 diabetes mellitus,201254,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25006,0,ICD8,Type 1 diabetes mellitus,201254,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25008,0,ICD8,Type 1 diabetes mellitus,201254,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25009,0,ICD8,Type 1 diabetes mellitus,201254,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25101,0,ICD8,Other disorders of pancreatic internal secretion,193983,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25103,0,ICD8,Other disorders of pancreatic internal secretion,193983,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25108,0,ICD8,Other disorders of pancreatic internal secretion,193983,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25109,0,ICD8,Other disorders of pancreatic internal secretion,193983,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2520,0,ICD8,Hypoparathyroidism,140362,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2521,0,ICD8,Hypoparathyroidism,140362,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2529,0,ICD8,Hypoparathyroidism,140362,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
253,0,ICD8,Hypofunction and other disorders of the pituitary gland,23986,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2530,0,ICD8,Hypofunction and other disorders of the pituitary gland,23986,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25301,0,ICD8,Hypofunction and other disorders of the pituitary gland,23986,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2531,0,ICD8,Hypofunction and other disorders of the pituitary gland,23986,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2539,0,ICD8,Hypofunction and other disorders of the pituitary gland,23986,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25390,0,ICD8,Hypofunction and other disorders of the pituitary gland,23986,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25499,0,ICD8,Diseases of thymus,433730,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
255,0,ICD8,Other disorders of adrenal gland,193165,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25500,0,ICD8,Other disorders of adrenal gland,193165,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25501,0,ICD8,Other disorders of adrenal gland,193165,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25502,0,ICD8,Other disorders of adrenal gland,193165,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25508,0,ICD8,Other disorders of adrenal gland,193165,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2551,0,ICD8,Other disorders of adrenal gland,193165,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2559,0,ICD8,Other disorders of adrenal gland,193165,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2560,0,ICD8,Ovarian dysfunction,201257,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2561,0,ICD8,Ovarian dysfunction,201257,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2569,0,ICD8,Ovarian dysfunction,201257,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25690,0,ICD8,Ovarian dysfunction,201257,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2570,0,ICD8,Other endocrine disorders,31821,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2571,0,ICD8,Other endocrine disorders,31821,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2579,0,ICD8,Other endocrine disorders,31821,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
258,0,ICD8,Adrenogenital disorders,196369,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2580,0,ICD8,Adrenogenital disorders,196369,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
25810,0,ICD8,Adrenogenital disorders,196369,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2589,0,ICD8,Adrenogenital disorders,196369,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
260,0,ICD8,Kwashiorkor,432593,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
261,0,ICD8,Nutritional marasmus,440370,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
262,0,ICD8,Unspecified severe protein-calorie malnutrition,4233565,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
264,0,ICD8,Vitamin A deficiency,438114,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
265,0,ICD8,Niacin deficiency [pellagra],4303664,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2652,0,ICD8,Niacin deficiency [pellagra],4303664,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2668,0,ICD8,Deficiency of other B group vitamins,437246,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
26680,0,ICD8,Deficiency of other B group vitamins,437246,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
26688,0,ICD8,Deficiency of other B group vitamins,437246,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2669,0,ICD8,Deficiency of other B group vitamins,437246,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
26799,0,ICD8,Ascorbic acid deficiency,439787,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
268,0,ICD8,Vitamin D deficiency,436070,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2691,0,ICD8,Other nutritional deficiencies,435227,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2692,0,ICD8,Other nutritional deficiencies,435227,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2699,0,ICD8,Other nutritional deficiencies,435227,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27000,0,ICD8,Disorders of aromatic amino-acid metabolism,4140301,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2701,0,ICD8,Disorders of aromatic amino-acid metabolism,4140301,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2702,0,ICD8,Disorders of aromatic amino-acid metabolism,4140301,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2703,0,ICD8,Disorders of aromatic amino-acid metabolism,4140301,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27040,0,ICD8,Disorders of aromatic amino-acid metabolism,4140301,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27050,0,ICD8,Disorders of aromatic amino-acid metabolism,4140301,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27060,0,ICD8,Disorders of aromatic amino-acid metabolism,4140301,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27081,0,ICD8,Disorders of aromatic amino-acid metabolism,4140301,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27082,0,ICD8,Disorders of aromatic amino-acid metabolism,4140301,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2710,0,ICD8,Other disorders of carbohydrate metabolism,437515,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2711,0,ICD8,Other disorders of carbohydrate metabolism,437515,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27120,0,ICD8,Other disorders of carbohydrate metabolism,437515,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2718,0,ICD8,Other disorders of carbohydrate metabolism,437515,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27180,0,ICD8,Other disorders of carbohydrate metabolism,437515,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2719,0,ICD8,Other disorders of carbohydrate metabolism,437515,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2720,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27201,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27202,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27203,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27204,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27205,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27206,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27207,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27208,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27209,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27281,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27282,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27288,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2729,0,ICD8,Disorders of lipoprotein metabolism and other lipidemias,437530,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2730,0,ICD8,Disorders of glycoprotein metabolism,4031941,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2731,0,ICD8,Disorders of glycoprotein metabolism,4031941,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27310,0,ICD8,Disorders of glycoprotein metabolism,4031941,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2733,0,ICD8,Disorders of glycoprotein metabolism,4031941,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27340,0,ICD8,Disorders of glycoprotein metabolism,4031941,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27350,0,ICD8,Disorders of glycoprotein metabolism,4031941,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27382,0,ICD8,Disorders of glycoprotein metabolism,4031941,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2740,0,ICD8,Disorders of purine and pyrimidine metabolism,440066,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2754,0,ICD8,Disorders of mineral metabolism,438721,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27699,0,ICD8,"Other disorders of fluid, electrolyte and acid-base balance",436670,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
27799,0,ICD8,Other and unspecified metabolic disorders,436670,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
280,0,ICD8,Iron deficiency anemia,436659,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2800,0,ICD8,Iron deficiency anemia,436659,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2810,0,ICD8,Vitamin B12 deficiency anemia,432588,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2811,0,ICD8,Vitamin B12 deficiency anemia,432588,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2812,0,ICD8,Vitamin B12 deficiency anemia,432588,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2813,0,ICD8,Vitamin B12 deficiency anemia,432588,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2814,0,ICD8,Vitamin B12 deficiency anemia,432588,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2815,0,ICD8,Vitamin B12 deficiency anemia,432588,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2816,0,ICD8,Vitamin B12 deficiency anemia,432588,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2817,0,ICD8,Vitamin B12 deficiency anemia,432588,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2818,0,ICD8,Vitamin B12 deficiency anemia,432588,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2819,0,ICD8,Vitamin B12 deficiency anemia,432588,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2820,0,ICD8,Anemia due to enzyme disorders,601114,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2821,0,ICD8,Anemia due to enzyme disorders,601114,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2822,0,ICD8,Anemia due to enzyme disorders,601114,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2823,0,ICD8,Anemia due to enzyme disorders,601114,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28238,0,ICD8,Anemia due to enzyme disorders,601114,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28240,0,ICD8,Anemia due to enzyme disorders,601114,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28250,0,ICD8,Anemia due to enzyme disorders,601114,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2829,0,ICD8,Anemia due to enzyme disorders,601114,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2830,0,ICD8,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28390,0,ICD8,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28391,0,ICD8,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28398,0,ICD8,Acquired hemolytic anemia,440979,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
284,0,ICD8,Other aplastic anemias and other bone marrow failure syndromes,4131124,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28404,0,ICD8,Other aplastic anemias and other bone marrow failure syndromes,4131124,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28500,0,ICD8,Other anemias,439777,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2858,0,ICD8,Other anemias,439777,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2859,0,ICD8,Other anemias,439777,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2860,0,ICD8,Hereditary factor VIII deficiency,434007,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2861,0,ICD8,Hereditary factor VIII deficiency,434007,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28620,0,ICD8,Hereditary factor VIII deficiency,434007,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28630,0,ICD8,Hereditary factor VIII deficiency,434007,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2864,0,ICD8,Hereditary factor VIII deficiency,434007,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28650,0,ICD8,Hereditary factor VIII deficiency,434007,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28651,0,ICD8,Hereditary factor VIII deficiency,434007,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2869,0,ICD8,Hereditary factor VIII deficiency,434007,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2870,0,ICD8,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28710,0,ICD8,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28711,0,ICD8,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28719,0,ICD8,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2872,0,ICD8,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28730,0,ICD8,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2879,0,ICD8,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28790,0,ICD8,Purpura and other hemorrhagic conditions,4179872,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2889,0,ICD8,Neutropenia,320073,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28900,0,ICD8,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2891,0,ICD8,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2892,0,ICD8,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2893,0,ICD8,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2894,0,ICD8,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28940,0,ICD8,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28942,0,ICD8,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2899,0,ICD8,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28990,0,ICD8,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
28991,0,ICD8,Other and unspecified diseases of blood and blood-forming organs,317248,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
290,0,ICD8,Delirium due to known physiological condition,373995,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2900,0,ICD8,Delirium due to known physiological condition,373995,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
29010,0,ICD8,Delirium due to known physiological condition,373995,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
29011,0,ICD8,Delirium due to known physiological condition,373995,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
29019,0,ICD8,Delirium due to known physiological condition,373995,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
291,0,ICD8,Alcohol related disorders,36714559,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
29100,0,ICD8,Alcohol related disorders,36714559,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
293,0,ICD8,Delirium due to known physiological condition,373995,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
294,0,ICD8,Unspecified dementia,4182210,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2944,0,ICD8,Unspecified dementia,4182210,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
29440,0,ICD8,Unspecified dementia,4182210,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
295,0,ICD8,Schizophrenia,435783,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
2957,0,ICD8,Schizophrenia,435783,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
296,0,ICD8,Bipolar disorder,436665,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
29699,0,ICD8,Bipolar disorder,436665,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
297,0,ICD8,Delusional disorders,432590,SNOMED,1970-01-01,2099-12-31,,finngen-phenotype-matching-icd8-bridge
